Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Profile,Source_Folder,Source_File
Avg_Fold_Recall,1.5,3.5,0.919298245614035,FALSE,,0.9193,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,2.0,0.9228070175438596,FALSE,,0.9228,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,2.5,0.9438596491228068,FALSE,,0.9439,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,3.0,0.9473684210526316,FALSE,,0.9474,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,3.5,0.968421052631579,FALSE,,0.9684,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.0,2.0,0.887719298245614,TRUE,,0.8877,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.0,2.5,0.856140350877193,TRUE,,0.8561,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.0,3.0,0.9263157894736842,TRUE,,0.9263,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.0,3.5,0.9157894736842104,TRUE,,0.9158,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.5,2.0,0.9157894736842106,TRUE,,0.9158,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.5,2.5,0.9333333333333332,TRUE,,0.9333,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.5,3.0,0.936842105263158,TRUE,,0.9368,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,1.5,3.5,0.950877192982456,TRUE,,0.9509,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,2.0,0.9263157894736842,TRUE,,0.9263,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,2.5,0.9403508771929824,TRUE,,0.9404,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,3.0,0.9649122807017544,TRUE,,0.9649,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Avg_Fold_Recall,2.0,3.5,0.9578947368421052,TRUE,,0.9579,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,2.0,0.9508771929824562,FALSE,,0.9509,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,2.5,0.9228070175438596,FALSE,,0.9228,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,3.0,0.9087719298245612,FALSE,,0.9088,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,3.5,0.8736842105263157,FALSE,,0.8737,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,2.0,0.9017543859649124,FALSE,,0.9018,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,2.5,0.9017543859649124,FALSE,,0.9018,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,3.0,0.9017543859649124,FALSE,,0.9018,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,3.5,0.887719298245614,FALSE,,0.8877,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,2.0,0.9052631578947368,FALSE,,0.9053,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,2.5,0.8421052631578947,FALSE,,0.8421,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,3.0,0.8105263157894737,FALSE,,0.8105,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,3.5,0.7298245614035087,FALSE,,0.7298,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,2.0,0.9298245614035086,TRUE,,0.9298,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,2.5,0.9473684210526316,TRUE,,0.9474,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,3.0,0.8912280701754385,TRUE,,0.8912,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.0,3.5,0.912280701754386,TRUE,,0.9123,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,2.0,0.8982456140350876,TRUE,,0.8982,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,2.5,0.8982456140350876,TRUE,,0.8982,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,3.0,0.887719298245614,TRUE,,0.8877,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,1.5,3.5,0.7473684210526316,TRUE,,0.7474,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,2.0,0.9017543859649124,TRUE,,0.9018,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,2.5,0.8666666666666666,TRUE,,0.8667,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,3.0,0.7964912280701755,TRUE,,0.7965,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Avg_Fold_Specificity,2.0,3.5,0.7157894736842104,TRUE,,0.7158,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,2.0,0.9578947368421052,FALSE,,0.9579,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,2.5,0.9298245614035088,FALSE,,0.9298,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,3.0,0.9245614035087716,FALSE,,0.9246,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,3.5,0.9192982456140352,FALSE,,0.9193,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,2.0,0.9508771929824562,FALSE,,0.9509,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,2.5,0.9438596491228072,FALSE,,0.9439,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,3.0,0.9508771929824562,FALSE,,0.9509,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,3.5,0.9438596491228072,FALSE,,0.9439,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,2.0,0.9385964912280702,FALSE,,0.9386,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,2.5,0.9280701754385964,FALSE,,0.9281,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,3.0,0.912280701754386,FALSE,,0.9123,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,3.5,0.8719298245614036,FALSE,,0.8719,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,2.0,0.9385964912280702,TRUE,,0.9386,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,2.5,0.9421052631578948,TRUE,,0.9421,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,3.0,0.9263157894736842,TRUE,,0.9263,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.0,3.5,0.9315789473684208,TRUE,,0.9316,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,2.0,0.9245614035087716,TRUE,,0.9246,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,2.5,0.93859649122807,TRUE,,0.9386,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,3.0,0.9421052631578948,TRUE,,0.9421,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,1.5,3.5,0.8614035087719298,TRUE,,0.8614,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,2.0,0.9508771929824562,TRUE,,0.9509,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,2.5,0.936842105263158,TRUE,,0.9368,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,3.0,0.9087719298245616,TRUE,,0.9088,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Avg_Pairwise_Fold_Agreement_Rate,2.0,3.5,0.8526315789473685,TRUE,,0.8526,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,2.0,0.0720646574310776,FALSE,,0.0721,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,2.5,0.1168346177103815,FALSE,,0.1168,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,3.0,0.1273156149929027,FALSE,,0.1273,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,3.5,0.1377966122754239,FALSE,,0.1378,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,2.0,0.0847300626045401,FALSE,,0.0847,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,2.5,0.0934676941683052,FALSE,,0.0935,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,3.0,0.0847300626045401,FALSE,,0.0847,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,3.5,0.0973954677780025,FALSE,,0.0974,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,2.0,0.1078764650605238,FALSE,,0.1079,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,2.5,0.1229467992110201,FALSE,,0.1229,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,3.0,0.1484981306440378,FALSE,,0.1485,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,3.5,0.2223061537938715,FALSE,,0.2223,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,2.0,0.1059125782556751,TRUE,,0.1059,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,2.5,0.0976159888640952,TRUE,,0.0976,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,3.0,0.1251312071019615,TRUE,,0.1251,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.0,3.5,0.1146502098194402,TRUE,,0.1147,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,2.0,0.1312433886026001,TRUE,,0.1312,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,2.5,0.1039486914508264,TRUE,,0.1039,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,3.0,0.0995798756689438,TRUE,,0.0996,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),1.5,3.5,0.2334487143346705,TRUE,,0.2334,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,2.0,0.0827661757996914,TRUE,,0.0828,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,2.5,0.1080969861466164,TRUE,,0.1081,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,3.0,0.1509030596210716,TRUE,,0.1509,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Avg_Per_Patient_Entropy_(Bits),2.0,3.5,0.2463346405942256,TRUE,,0.2463,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,2.0,2.3508771929824563,FALSE,,2.3509,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,2.5,2.412280701754386,FALSE,,2.4123,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,3.0,2.526315789473684,FALSE,,2.5263,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,3.5,2.62280701754386,FALSE,,2.6228,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,2.0,2.5964912280701755,FALSE,,2.5965,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,2.5,2.56140350877193,FALSE,,2.5614,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,3.0,2.5964912280701755,FALSE,,2.5965,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,3.5,2.5789473684210527,FALSE,,2.5789,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,2.0,2.543859649122807,FALSE,,2.5439,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,2.5,2.754385964912281,FALSE,,2.7544,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,3.0,2.8421052631578947,FALSE,,2.8421,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,3.5,3.0964912280701755,FALSE,,3.0965,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,2.0,2.3947368421052637,TRUE,,2.3947,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,2.5,2.271929824561404,TRUE,,2.2719,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,3.0,2.587719298245614,TRUE,,2.5877,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.0,3.5,2.508771929824561,TRUE,,2.5088,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,2.0,2.543859649122807,TRUE,,2.5439,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,2.5,2.587719298245614,TRUE,,2.5877,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,3.0,2.62280701754386,TRUE,,2.6228,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),1.5,3.5,3.008771929824561,TRUE,,3.0088,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,2.0,2.56140350877193,TRUE,,2.5614,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,2.5,2.6842105263157894,TRUE,,2.6842,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,3.0,2.921052631578948,TRUE,,2.9211,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Avg_Voting_Confidence_(Models_Agreeing),2.0,3.5,3.1052631578947367,TRUE,,3.1053,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,2.0,2.3771929824561404,FALSE,,2.3772,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,2.5,2.280701754385965,FALSE,,2.2807,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,3.0,2.271929824561404,FALSE,,2.2719,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,3.5,2.263157894736842,FALSE,,2.2632,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,2.0,2.3596491228070176,FALSE,,2.3596,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,2.5,2.324561403508772,FALSE,,2.3246,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,3.0,2.3596491228070176,FALSE,,2.3596,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,3.5,2.3421052631578947,FALSE,,2.3421,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,2.0,2.333333333333333,FALSE,,2.3333,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,2.5,2.289473684210526,FALSE,,2.2895,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,3.0,2.236842105263158,FALSE,,2.2368,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,3.5,2.1403508771929824,FALSE,,2.1404,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,2.0,2.324561403508772,TRUE,,2.3246,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,2.5,2.324561403508772,TRUE,,2.3246,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,3.0,2.280701754385965,TRUE,,2.2807,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.0,3.5,2.289473684210526,TRUE,,2.2895,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,2.0,2.289473684210526,TRUE,,2.2895,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,2.5,2.3157894736842106,TRUE,,2.3158,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,3.0,2.333333333333333,TRUE,,2.3333,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),1.5,3.5,2.0789473684210527,TRUE,,2.0789,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,2.0,2.3508771929824563,TRUE,,2.3509,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,2.5,2.3157894736842106,TRUE,,2.3158,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,3.0,2.210526315789474,TRUE,,2.2105,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Avg_Voting_Margin_(0-2.5),2.0,3.5,2.043859649122807,TRUE,,2.0439,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.0,2.0,0.9298245614035088,FALSE,,0.9298,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.0,2.5,0.9035087719298244,FALSE,,0.9035,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.0,3.0,0.8508771929824561,FALSE,,0.8509,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.0,3.5,0.868421052631579,FALSE,,0.8684,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.5,2.0,0.8859649122807017,FALSE,,0.8860,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.5,2.5,0.9035087719298244,FALSE,,0.9035,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.5,3.0,0.8771929824561403,FALSE,,0.8772,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Balanced_Accuracy,1.5,3.5,0.8508771929824561,FALSE,,0.8509,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
